time,open,high,low,close,Fast_MA,Slow_MA,Crossover,Bias,Market_bias,ltf_bias,Range,Entry,Level,SL,TP
2024-11-20 00:00:00,0.8813,0.8831,0.88053,0.88257,0.8823676,0.8717447333333332,1.0,Bullish,Bullish,Bullish,0.004717200000000088,Buy,0.8998,0.8968,0.9098
2024-11-20 04:00:00,0.88259,0.88372,0.88244,0.88354,0.8825752,0.8718782666666668,0.0,Bullish,Bullish,Bullish,0.004302999999999946,Buy,0.8996,0.8966,0.9096
2024-11-20 08:00:00,0.88355,0.8857,0.88341,0.88542,0.882802,0.8720192666666666,0.0,Bullish,Bullish,Bullish,0.004252999999999951,Buy,0.89971,0.89671,0.90971
2024-11-20 12:00:00,0.88542,0.88616,0.88417,0.88444,0.883054,0.8721742,0.0,Bullish,Bullish,Bullish,0.003948599999999969,Buy,0.89955,0.89655,0.90955
2024-11-20 16:00:00,0.88444,0.88586,0.88358,0.88416,0.8832832,0.8723162,0.0,Bullish,Bullish,Bullish,0.004961400000000005,Buy,0.90071,0.89771,0.91071
2024-11-20 20:00:00,0.88417,0.88487,0.8838,0.8839,0.8835364,0.8724469333333333,0.0,Bullish,Bullish,Bullish,0.003805199999999953,Buy,0.89968,0.89668,0.90968
2024-11-21 00:00:00,0.8842,0.8842,0.88299,0.88333,0.8837381999999999,0.8725708666666666,0.0,Bullish,Bullish,Bullish,0.0026730000000000365,Buy,0.8987,0.8957,0.9087000000000001
2024-11-21 04:00:00,0.88332,0.88333,0.88247,0.8831,0.8838817999999999,0.8726893333333333,0.0,Bullish,Bullish,Bullish,0.003047600000000039,Buy,0.8992,0.8962,0.9092
2024-11-21 08:00:00,0.88308,0.88408,0.88204,0.88407,0.8840357999999999,0.8728021333333333,0.0,Bullish,Bullish,Bullish,0.003332600000000019,Buy,0.89962,0.89662,0.90962
2024-11-21 12:00:00,0.88405,0.88429,0.88268,0.8833,0.8841932,0.8729286666666667,0.0,Bullish,Bullish,Bullish,0.003344400000000136,Buy,0.8998,0.8968,0.9098
2024-11-21 16:00:00,0.88332,0.88692,0.88246,0.88589,0.8843245999999999,0.8730539333333334,0.0,Bullish,Bullish,Bullish,0.0041080000000000005,Buy,0.90075,0.89775,0.9107500000000001
2024-11-22 00:00:00,0.88661,0.88692,0.88595,0.8864,0.8846102,0.8733248666666666,0.0,Bullish,Bullish,Bullish,0.0043216000000000365,Buy,0.90136,0.89836,0.9113600000000001
2024-11-22 04:00:00,0.88641,0.88685,0.8859,0.88674,0.884735,0.8734593333333334,0.0,Bullish,Bullish,Bullish,0.004452200000000017,Buy,0.90164,0.89864,0.91164
2024-11-22 08:00:00,0.88676,0.89094,0.8851,0.88898,0.8848678,0.8735996,0.0,Bullish,Bullish,Bullish,0.004357399999999845,Buy,0.9017,0.8986999999999999,0.9117
2024-11-22 12:00:00,0.88895,0.89373,0.88768,0.893,0.8850175999999998,0.8737512666666667,0.0,Bullish,Bullish,Bullish,0.004316399999999998,Buy,0.90183,0.89883,0.91183
2024-11-25 04:00:00,0.89011,0.89133,0.8891,0.89068,0.8858773999999999,0.8744868666666668,0.0,Bullish,Bullish,Bullish,0.004480200000000045,Buy,0.90273,0.89973,0.91273
2024-11-25 08:00:00,0.89068,0.89164,0.88859,0.88887,0.886067,0.8746587999999998,0.0,Bullish,Bullish,Bullish,0.0045055999999999985,Buy,0.90296,0.89996,0.91296
2024-11-26 12:00:00,0.88589,0.88668,0.88419,0.88653,0.8865497999999999,0.8756839333333333,0.0,Bullish,Bullish,Bullish,0.00483979999999995,Buy,0.90475,0.90175,0.9147500000000001
2024-11-28 12:00:00,0.88462,0.88476,0.88304,0.88344,0.8854842,0.8771159333333335,0.0,Bullish,Bullish,Bullish,0.002794999999999992,Buy,0.90595,0.90295,0.91595
2024-11-28 20:00:00,0.88295,0.88311,0.8823,0.883,0.885342,0.8773447333333333,0.0,Bullish,Bullish,Bullish,0.00039359999999988293,Buy,0.90393,0.90093,0.91393
2024-11-29 00:00:00,0.8823,0.88283,0.88011,0.88106,0.8852871999999999,0.8774613333333332,0.0,Bullish,Bullish,Bullish,0.0007892000000000454,Buy,0.90446,0.90146,0.91446
2024-11-29 04:00:00,0.88106,0.88169,0.88084,0.88154,0.8852253999999999,0.8775606666666668,0.0,Bullish,Bullish,Bullish,0.0014828000000000063,Buy,0.90526,0.90226,0.91526
2024-11-29 16:00:00,0.88056,0.88272,0.88023,0.88097,0.8851024,0.8778631333333332,0.0,Bullish,Bullish,Bullish,0.002806999999999893,Buy,0.90694,0.90394,0.91694
2024-11-29 20:00:00,0.88096,0.88125,0.87997,0.88051,0.8850511999999999,0.8779618000000001,0.0,Bullish,Bullish,Bullish,0.003290999999999933,Buy,0.90755,0.90455,0.91755
2024-12-02 00:00:00,0.8804,0.88405,0.879,0.88395,0.8850467999999999,0.8780538,0.0,Bullish,Bullish,Bullish,0.004985200000000023,Buy,0.9094,0.9064,0.9194
2024-12-02 04:00:00,0.88395,0.88534,0.88382,0.88486,0.8850625999999999,0.8781482666666667,0.0,Bullish,Bullish,Bullish,0.004466200000000087,Buy,0.90905,0.90605,0.91905
2024-12-02 08:00:00,0.88487,0.88611,0.88346,0.88589,0.8851218,0.8782526666666667,0.0,Bullish,Bullish,Bullish,0.0041247999999999285,Buy,0.90891,0.90591,0.91891
2024-12-03 00:00:00,0.88567,0.88797,0.88507,0.88776,0.8853122,0.8788036666666666,0.0,Bullish,Bullish,Bullish,0.0049384000000000094,Buy,0.9106,0.9076,0.9206
2024-12-03 04:00:00,0.88776,0.88881,0.88762,0.88797,0.8853842000000001,0.8789565333333333,0.0,Bullish,Bullish,Bullish,0.004830600000000018,Buy,0.91069,0.90769,0.92069
2024-12-03 08:00:00,0.88797,0.88842,0.88435,0.88521,0.8854656,0.8791094,0.0,Bullish,Bullish,Bullish,0.0045703999999998635,Buy,0.91065,0.90765,0.92065
2024-12-03 16:00:00,0.88329,0.88633,0.88323,0.88493,0.8855074000000001,0.8793346000000001,0.0,Bullish,Bullish,Bullish,0.004665800000000053,Buy,0.91123,0.90823,0.92123
2024-12-04 04:00:00,0.88689,0.88742,0.88564,0.8861,0.8855983999999999,0.8797054000000001,0.0,Bullish,Bullish,Bullish,0.004397399999999996,Buy,0.91168,0.90868,0.92168
2024-12-06 20:00:00,0.87869,0.87966,0.87815,0.87817,0.8834122000000001,0.8813935333333333,0.0,Bullish,Bullish,Bullish,0.0030064000000000757,Buy,0.91409,0.91109,0.92409
2024-12-09 00:00:00,0.8772,0.87923,0.8772,0.87909,0.8832450000000001,0.8814504666666666,0.0,Bullish,Bullish,Bullish,0.000629600000000119,Buy,0.9119,0.9089,0.9219
2024-12-09 04:00:00,0.87908,0.88033,0.87877,0.88009,0.8830684,0.8815411333333333,0.0,Bullish,Bullish,Bullish,0.0009749999999999481,Buy,0.91231,0.90931,0.92231
2024-12-09 08:00:00,0.8801,0.88018,0.87887,0.87962,0.8829461999999999,0.8816412666666668,0.0,Bullish,Bullish,Bullish,0.0011963999999999864,Buy,0.91253,0.90953,0.92253
2024-12-09 12:00:00,0.87957,0.87981,0.87812,0.87848,0.8828258000000001,0.8817483333333332,0.0,Bullish,Bullish,Bullish,0.0003686000000000522,Buy,0.91171,0.90871,0.92171
2024-12-09 20:00:00,0.87824,0.87924,0.87796,0.8785,0.8825886,0.8819529333333335,0.0,Bullish,Bullish,Bullish,0.0017363999999999713,Buy,0.91304,0.91004,0.92304
2024-12-10 00:00:00,0.8784,0.87917,0.87751,0.87859,0.8825288,0.8820515999999999,0.0,Bullish,Bullish,Bullish,0.0009181999999999801,Buy,0.9123,0.9093,0.9223
2024-12-10 04:00:00,0.87859,0.87866,0.8771,0.8772,0.8824802000000002,0.8821489333333333,0.0,Bullish,Bullish,Bullish,0.0007182000000000022,Buy,0.91216,0.90916,0.92216
2024-12-10 08:00:00,0.87718,0.88071,0.87704,0.88038,0.8824021999999999,0.8822365999999999,0.0,Bullish,Bullish,Bullish,0.0012290000000001466,Buy,0.91273,0.90973,0.92273
2024-12-23 04:00:00,0.89304,0.89369,0.89271,0.89365,0.8919704,0.8865662666666666,0.0,Bullish,Bearish,Bearish,0.0031391999999998976,Sell,0.90413,0.90713,0.89413
2024-12-23 08:00:00,0.89365,0.89545,0.89334,0.89545,0.8922054,0.8866066,0.0,Bullish,Bearish,Bearish,0.003835800000000056,Sell,0.9033,0.9063,0.8933
2024-12-23 12:00:00,0.89544,0.8984,0.89498,0.89721,0.8924548,0.8866702666666667,0.0,Bullish,Bearish,Bearish,0.0007158000000000442,Sell,0.90628,0.90928,0.89628
2024-12-23 20:00:00,0.89915,0.89919,0.8981,0.8981,0.893028,0.8868466666666668,0.0,Bullish,Bearish,Bearish,5.8000000000113516e-05,Sell,0.90679,0.90979,0.89679
2024-12-24 00:00:00,0.89763,0.89906,0.89737,0.89861,0.8933534000000001,0.8869499999999999,0.0,Bullish,Bearish,Bearish,0.000160800000000072,Sell,0.9066,0.9096,0.8966
2024-12-24 04:00:00,0.89861,0.8996,0.89825,0.89848,0.8936318,0.8870544666666667,0.0,Bullish,Bearish,Bearish,1.2000000000345068e-06,Sell,0.90663,0.90963,0.89663
2025-01-02 04:00:00,0.90603,0.90603,0.90422,0.90496,0.8998072,0.8902848666666667,0.0,Bullish,Bearish,Bearish,0.0041224000000000816,Sell,0.90288,0.90588,0.89288
2025-01-02 08:00:00,0.90495,0.90585,0.90386,0.90475,0.8999102000000001,0.890412,0.0,Bullish,Bearish,Bearish,0.0016809999999999325,Sell,0.90527,0.90827,0.89527
2025-01-02 12:00:00,0.90476,0.90895,0.90445,0.90867,0.9000150000000001,0.8905334666666666,0.0,Bullish,Bearish,Bearish,0.00175740000000002,Sell,0.90517,0.90817,0.89517
2025-01-02 16:00:00,0.90866,0.91367,0.90779,0.91238,0.9002655999999999,0.8906717999999999,0.0,Bullish,Bearish,Bearish,0.0021171999999999302,Sell,0.90478,0.90778,0.89478
2025-01-02 20:00:00,0.91235,0.91348,0.91205,0.91214,0.9005698000000001,0.8908463333333333,0.0,Bullish,Bearish,Bearish,0.0022636000000000323,Sell,0.9047,0.9077,0.8946999999999999
2025-01-03 00:00:00,0.91097,0.91242,0.91072,0.9115,0.900825,0.8910229999999999,0.0,Bullish,Bearish,Bearish,0.001495799999999936,Sell,0.90559,0.90859,0.89559
2025-01-03 04:00:00,0.91151,0.91241,0.91086,0.9114,0.901083,0.8911945333333332,0.0,Bullish,Bearish,Bearish,0.0009668000000000454,Sell,0.90621,0.90921,0.89621
2025-01-03 08:00:00,0.9114,0.91162,0.90857,0.90913,0.9013498,0.8913851333333334,0.0,Bullish,Bearish,Bearish,0.0013709999999999,Sell,0.9059,0.9089,0.8959
2025-01-14 04:00:00,0.91629,0.91692,0.91558,0.91604,0.9104816,0.8988649333333333,0.0,Bullish,Bearish,Bearish,0.0037367999999999846,Sell,0.90311,0.90611,0.89311
2025-01-14 16:00:00,0.91626,0.91693,0.91326,0.91409,0.9110835999999999,0.8996358000000002,0.0,Bullish,Bearish,Bearish,0.003532600000000108,Sell,0.90331,0.90631,0.8933099999999999
2025-01-14 20:00:00,0.91408,0.91414,0.9119,0.9119,0.9112703999999999,0.8998752666666667,0.0,Bullish,Bearish,Bearish,0.0039034000000000013,Sell,0.9029,0.9059,0.8929
2025-01-15 00:00:00,0.91154,0.91273,0.91147,0.91231,0.911335,0.9000940000000001,0.0,Bullish,Bearish,Bearish,0.002958000000000016,Sell,0.9038,0.9068,0.8938
2025-01-15 04:00:00,0.91231,0.91286,0.91191,0.91253,0.9113336,0.9003087999999999,0.0,Bullish,Bearish,Bearish,0.0038583999999999286,Sell,0.90288,0.90588,0.89288
2025-01-15 08:00:00,0.91253,0.9126,0.91092,0.91171,0.9113414,0.9005282,0.0,Bullish,Bearish,Bearish,0.0022820000000001173,Sell,0.90442,0.90742,0.89442
2025-01-15 12:00:00,0.91172,0.91237,0.90802,0.9093,0.9113456,0.9007497333333333,0.0,Bullish,Bearish,Bearish,0.0032185999999998494,Sell,0.90346,0.90646,0.89346
